838,838,0.061019,0.0094822,10,0.5,100,26,0
845.35,886.07,0.027806,0.0066505,10,0.5,100,21,1
939.88,978.13,0.029353,0.0062641,10,0.5,100,24,2
568.03,607.76,0.026498,0.0063804,10,0.5,100,17,3
837.93,900.58,0.02648,0.0061666,10,0.5,100,23,4
1062.1,1111.7,0.025964,0.0063298,10,0.5,100,24,5
790,790,0.025142,0.0059958,10,0.5,100,17,6
628,628,0.025654,0.0059515,10,0.5,100,13,7
1036.4,1106,0.024656,0.0058747,10,0.5,100,24,8
786.41,808.77,0.028083,0.006109,10,0.5,100,24,9
62.73,65.623,0.025596,0.0064969,10,0.5,10,20,0
84,84,0.023402,0.0061214,10,0.5,10,21,1
90.96,94.045,0.027306,0.0063313,10,0.5,10,19,2
76.68,81.954,0.027742,0.0059961,10,0.5,10,21,3
62.95,68.973,0.027941,0.0060169,10,0.5,10,18,4
123.62,129.49,0.029827,0.0062647,10,0.5,10,27,5
90.08,95.565,0.026169,0.005975,10,0.5,10,20,6
129.59,139.83,0.029672,0.0059618,10,0.5,10,29,7
74.35,80.929,0.024065,0.0059608,10,0.5,10,19,8
84.52,89.375,0.022965,0.005875,10,0.5,10,22,9
124.46,135.92,0.023994,0.0061756,10,0.5,15,21,0
150.71,157.83,0.030745,0.0059106,10,0.5,15,26,1
137.14,145.2,0.026552,0.0058371,10,0.5,15,24,2
145.52,154.18,0.025223,0.0059633,10,0.5,15,31,3
128.93,137.92,0.025145,0.0059874,10,0.5,15,22,4
148.04,157.44,0.024967,0.0058181,10,0.5,15,23,5
146.93,159.7,0.028394,0.0058253,10,0.5,15,24,6
136.03,144.2,0.026313,0.0060193,10,0.5,15,20,7
144.36,152.25,0.030496,0.0059955,10,0.5,15,21,8
158.65,165.93,0.029282,0.0062795,10,0.5,15,29,9
17.97,19.331,0.031884,0.0058069,10,0.5,1,26,0
15.28,16.104,0.030255,0.0059106,10,0.5,1,21,1
17.17,18.444,0.02688,0.0059407,10,0.5,1,23,2
18.61,19.01,0.028629,0.0059271,10,0.5,1,24,3
16.23,17.416,0.029293,0.0059087,10,0.5,1,24,4
14.36,15.187,0.026818,0.0061003,10,0.5,1,20,5
14.32,15.734,0.034505,0.0061973,10,0.5,1,20,6
17.35,18.446,0.029364,0.0060931,10,0.5,1,25,7
17.16,18.413,0.026491,0.0063855,10,0.5,1,23,8
17.32,18.665,0.026599,0.0059042,10,0.5,1,24,9
192,192,0.028759,0.005872,10,0.5,20,24,0
197.83,210.02,0.025136,0.0058371,10,0.5,20,24,1
177.9,194.18,0.024108,0.0060187,10,0.5,20,24,2
164.51,179.39,0.026349,0.0059633,10,0.5,20,22,3
153.26,163.86,0.026716,0.0060045,10,0.5,20,22,4
148.8,156.65,0.025964,0.0058955,10,0.5,20,24,5
167.75,181.33,0.027819,0.0058392,10,0.5,20,19,6
182.78,193.05,0.022564,0.0060413,10,0.5,20,26,7
160.73,171.52,0.031005,0.0062605,10,0.5,20,22,8
168.83,177.31,0.030164,0.0059449,10,0.5,20,24,9
265.75,277.84,0.028794,0.0057979,10,0.5,25,24,0
253.04,262.63,0.034487,0.0058946,10,0.5,25,26,1
195.58,213.07,0.026625,0.0058076,10,0.5,25,24,2
234.75,250.63,0.028355,0.0062563,10,0.5,25,21,3
216.93,234.62,0.0263,0.0059669,10,0.5,25,24,4
335.79,367.94,0.030366,0.006131,10,0.5,25,25,5
248.37,270.86,0.037016,0.0061277,10,0.5,25,21,6
141.67,149.8,0.02817,0.0059371,10,0.5,25,20,7
296.06,315.09,0.025175,0.0060355,10,0.5,25,29,8
165.91,175.17,0.027835,0.0057913,10,0.5,25,17,9
326.41,347.22,0.027168,0.0058756,10,0.5,30,29,0
216.37,228.97,0.026549,0.0057976,10,0.5,30,23,1
300.2,326.32,0.027725,0.0058578,10,0.5,30,28,2
243.31,263.1,0.024099,0.0058479,10,0.5,30,18,3
346.18,361.19,0.025675,0.0057919,10,0.5,30,30,4
244.9,261.34,0.029032,0.0058491,10,0.5,30,24,5
222.16,240.39,0.02499,0.0058289,10,0.5,30,22,6
221.26,237.99,0.023643,0.005831,10,0.5,30,19,7
291.12,315.63,0.027614,0.0058196,10,0.5,30,22,8
268.59,295.76,0.023524,0.0059106,10,0.5,30,24,9
227.46,236.5,0.029276,0.0058443,10,0.5,35,20,0
314.94,331.61,0.022513,0.0057717,10,0.5,35,23,1
337.73,352.93,0.026501,0.0059021,10,0.5,35,26,2
320.44,338.68,0.026886,0.005944,10,0.5,35,24,3
255.61,262.19,0.027695,0.0057317,10,0.5,35,19,4
288.29,300.79,0.025479,0.0058856,10,0.5,35,19,5
248.94,264.5,0.025478,0.0058654,10,0.5,35,20,6
432,432,0.025824,0.0058735,10,0.5,35,26,7
376.58,389.56,0.029062,0.0058398,10,0.5,35,24,8
269.49,288.09,0.025029,0.0058898,10,0.5,35,15,9
323.07,341.49,0.029169,0.0059319,10,0.5,40,25,0
319.96,354.9,0.023367,0.0058338,10,0.5,40,19,1
438.28,466.52,0.027219,0.005769,10,0.5,40,27,2
337,355.73,0.026682,0.005794,10,0.5,40,27,3
392.57,425.97,0.025278,0.0058705,10,0.5,40,23,4
346.44,368.97,0.028635,0.0059328,10,0.5,40,24,5
328.13,346.93,0.027237,0.0058853,10,0.5,40,22,6
401.63,414.13,0.024299,0.0059187,10,0.5,40,19,7
386.64,400.53,0.026354,0.0058609,10,0.5,40,26,8
288.57,311.16,0.024161,0.0058762,10,0.5,40,21,9
391.5,419.81,0.024259,0.0059048,10,0.5,45,27,0
411.85,449.25,0.02612,0.0057958,10,0.5,45,22,1
345.97,377.29,0.027255,0.0057934,10,0.5,45,23,2
536.05,571.37,0.027735,0.0058066,10,0.5,45,26,3
252,252,0.02264,0.0060629,10,0.5,45,12,4
289.32,304.37,0.025921,0.0059895,10,0.5,45,19,5
489.57,526.55,0.024644,0.0058404,10,0.5,45,29,6
343.45,366.78,0.030755,0.0059316,10,0.5,45,19,7
452.69,474.44,0.027633,0.0058136,10,0.5,45,23,8
373.9,395.54,0.021344,0.0059949,10,0.5,45,23,9
523.69,570.82,0.026481,0.006674,10,0.5,50,24,0
503.51,552.18,0.028575,0.0059633,10,0.5,50,28,1
517.81,546.53,0.034919,0.0061211,10,0.5,50,23,2
377,377,0.038497,0.0058127,10,0.5,50,20,3
542.7,569.22,0.026765,0.0057464,10,0.5,50,26,4
419,449.99,0.024249,0.0059874,10,0.5,50,25,5
498.77,532.94,0.026135,0.0059395,10,0.5,50,23,6
493.37,533.77,0.029339,0.0059518,10,0.5,50,23,7
365,365,0.025131,0.0058967,10,0.5,50,17,8
553.27,595.74,0.026988,0.0057612,10,0.5,50,26,9
463.26,488.28,0.027032,0.0062364,10,0.5,55,18,0
481.33,522.19,0.026212,0.0059006,10,0.5,55,19,1
461.55,491.74,0.027612,0.0058491,10,0.5,55,25,2
587.9,642.09,0.024655,0.0062078,10,0.5,55,27,3
453.65,476.34,0.026724,0.0057973,10,0.5,55,21,4
586.11,595.02,0.025786,0.0059934,10,0.5,55,20,5
381.37,413.31,0.026055,0.0058609,10,0.5,55,19,6
436,436,0.027555,0.0060964,10,0.5,55,17,7
614.38,660.32,0.026505,0.005772,10,0.5,55,32,8
400.74,426.75,0.024881,0.0058904,10,0.5,55,18,9
50.2,54.117,0.028856,0.0059205,10,0.5,5,25,0
40.3,43.023,0.026811,0.0058527,10,0.5,5,22,1
57.33,62.423,0.026291,0.0057979,10,0.5,5,26,2
45.57,50.278,0.026434,0.0059985,10,0.5,5,24,3
58.16,60.38,0.024426,0.0062253,10,0.5,5,24,4
45.37,48.999,0.025959,0.0059497,10,0.5,5,22,5
47,47,0.022648,0.0057813,10,0.5,5,18,6
42,42,0.02255,0.0058079,10,0.5,5,20,7
54.66,57.502,0.027476,0.0058741,10,0.5,5,25,8
59.86,63.87,0.028962,0.0065611,10,0.5,5,24,9
331.2,350.9,0.02439,0.0058636,10,0.5,60,20,0
431.09,460.36,0.02676,0.0059355,10,0.5,60,18,1
469.26,500.11,0.029437,0.005775,10,0.5,60,22,2
541.65,586.11,0.025526,0.0059605,10,0.5,60,20,3
738,738,0.025599,0.005841,10,0.5,60,27,4
458.34,501.28,0.027684,0.0058443,10,0.5,60,22,5
557.59,587.66,0.028979,0.0059618,10,0.5,60,27,6
427.21,447.62,0.022408,0.0066511,10,0.5,60,16,7
475,475,0.025226,0.0059452,10,0.5,60,20,8
604.25,634.28,0.029511,0.0059413,10,0.5,60,24,9
741.03,810.29,0.02365,0.0059048,10,0.5,65,27,0
615,615,0.025163,0.0058325,10,0.5,65,20,1
592,592,0.031282,0.0058822,10,0.5,65,21,2
694.9,740.62,0.025973,0.0061232,10,0.5,65,26,3
