7816.2,8248.2,0.30847,0.051512,100,0.5,10,0
8083.7,8503,0.3247,0.051098,100,0.5,10,1
7695.4,8132.3,0.30896,0.051092,100,0.5,10,2
7473.1,7909.7,0.30866,0.050508,100,0.5,10,3
7773.9,8203.4,0.31088,0.050936,100,0.5,10,4
7837.1,8266.7,0.31869,0.051528,100,0.5,10,5
7953.8,8384.9,0.31095,0.050979,100,0.5,10,6
7892.1,8335.2,0.31057,0.052445,100,0.5,10,7
7980.6,8429.8,0.31325,0.052463,100,0.5,10,8
7693.4,8116.3,0.30972,0.050971,100,0.5,10,9
11691,12303,0.29881,0.05046,100,0.5,15,0
11486,12121,0.31137,0.051948,100,0.5,15,1
11577,12202,0.32642,0.051526,100,0.5,15,2
11859,12504,0.3177,0.051622,100,0.5,15,3
11279,11886,0.31134,0.050645,100,0.5,15,4
11541,12186,0.32306,0.050779,100,0.5,15,5
11601,12217,0.30958,0.050527,100,0.5,15,6
11159,11789,0.30863,0.051417,100,0.5,15,7
11544,12196,0.30962,0.051239,100,0.5,15,8
11315,11944,0.31305,0.050808,100,0.5,15,9
1399.7,1462.6,0.37004,0.051722,100,0.5,1,0
1386.3,1450.3,0.35687,0.051581,100,0.5,1,1
1404.8,1470.4,0.36937,0.050777,100,0.5,1,2
1415.9,1479.5,0.38435,0.051232,100,0.5,1,3
1389,1452.7,0.37899,0.05122,100,0.5,1,4
1397.7,1462,0.37239,0.057065,100,0.5,1,5
1394.2,1460.7,0.37333,0.050928,100,0.5,1,6
1408.1,1474.2,0.35583,0.050933,100,0.5,1,7
1405.3,1469,0.36163,0.051082,100,0.5,1,8
1402.6,1470.6,0.35654,0.053598,100,0.5,1,9
15736,16589,0.32735,0.051686,100,0.5,20,0
15024,15843,0.29643,0.051328,100,0.5,20,1
15509,16392,0.3139,0.051409,100,0.5,20,2
15013,15825,0.31062,0.051338,100,0.5,20,3
15112,15980,0.2949,0.051809,100,0.5,20,4
15395,16275,0.3113,0.052681,100,0.5,20,5
14809,15637,0.31163,0.050735,100,0.5,20,6
15116,16029,0.31244,0.050762,100,0.5,20,7
15343,16221,0.31165,0.051949,100,0.5,20,8
14805,15632,0.31298,0.051729,100,0.5,20,9
19052,20123,0.29862,0.051435,100,0.5,25,0
18745,19795,0.31352,0.053375,100,0.5,25,1
18908,19974,0.31627,0.052203,100,0.5,25,2
18269,19286,0.32713,0.050984,100,0.5,25,3
18603,19608,0.31067,0.051345,100,0.5,25,4
18802,19853,0.31548,0.051042,100,0.5,25,5
19008,20030,0.31276,0.05108,100,0.5,25,6
19229,20291,0.3151,0.051992,100,0.5,25,7
18686,19746,0.31245,0.050385,100,0.5,25,8
18090,19147,0.31346,0.052797,100,0.5,25,9
22137,23302,0.31152,0.050989,100,0.5,30,0
21676,22986,0.31414,0.050605,100,0.5,30,1
22339,23591,0.29723,0.05158,100,0.5,30,2
22602,23819,0.33139,0.050859,100,0.5,30,3
22447,23683,0.32546,0.051593,100,0.5,30,4
22632,23850,0.34674,0.051818,100,0.5,30,5
22665,23866,0.33694,0.051806,100,0.5,30,6
22055,23273,0.29773,0.05114,100,0.5,30,7
22556,23801,0.32927,0.051633,100,0.5,30,8
22390,23597,0.31103,0.051092,100,0.5,30,9
26326,27796,0.32386,0.051246,100,0.5,35,0
26477,27945,0.312,0.050838,100,0.5,35,1
25997,27369,0.31298,0.051763,100,0.5,35,2
25576,27006,0.31129,0.051363,100,0.5,35,3
25999,27514,0.32066,0.051042,100,0.5,35,4
25590,27056,0.31442,0.051051,100,0.5,35,5
25510,26933,0.31396,0.051475,100,0.5,35,6
26768,28200,0.31844,0.051173,100,0.5,35,7
25988,27514,0.3191,0.051127,100,0.5,35,8
25977,27461,0.31585,0.05176,100,0.5,35,9
28928,30565,0.32913,0.051728,100,0.5,40,0
29038,30722,0.31695,0.050912,100,0.5,40,1
29583,31204,0.30933,0.051439,100,0.5,40,2
29039,30663,0.32022,0.052122,100,0.5,40,3
29634,31347,0.31667,0.055399,100,0.5,40,4
29804,31484,0.29822,0.05089,100,0.5,40,5
29726,31351,0.31154,0.051006,100,0.5,40,6
29362,31003,0.33595,0.052187,100,0.5,40,7
29475,31130,0.31664,0.050846,100,0.5,40,8
29198,30934,0.31637,0.051405,100,0.5,40,9
4335.4,4567.9,0.31515,0.051604,100,0.5,5,0
4299.6,4526.4,0.33501,0.052242,100,0.5,5,1
4256.8,4487.3,0.332,0.052403,100,0.5,5,2
4311.6,4552.4,0.33236,0.051604,100,0.5,5,3
4267.1,4511.1,0.34132,0.051484,100,0.5,5,4
4378.8,4613.7,0.33563,0.051131,100,0.5,5,5
4236.2,4472.7,0.33495,0.052006,100,0.5,5,6
4187.1,4407.8,0.33647,0.052645,100,0.5,5,7
4357.2,4573.5,0.3389,0.051505,100,0.5,5,8
4332.5,4578.2,0.33162,0.051036,100,0.5,5,9
14760,15137,0.33613,0.05145,100,1,10,0
14507,14905,0.30713,0.051646,100,1,10,1
14739,15156,0.31778,0.051289,100,1,10,2
14564,14969,0.32013,0.052353,100,1,10,3
14645,15035,0.31641,0.052067,100,1,10,4
14551,14940,0.31884,0.051655,100,1,10,5
14555,14936,0.33606,0.051882,100,1,10,6
14612,15013,0.33238,0.051381,100,1,10,7
14678,15049,0.32073,0.051518,100,1,10,8
14652,15062,0.31425,0.051442,100,1,10,9
21161,21760,0.31591,0.051164,100,1,15,0
21106,21717,0.32005,0.051463,100,1,15,1
21057,21651,0.3364,0.051164,100,1,15,2
21132,21695,0.32029,0.051423,100,1,15,3
21287,21810,0.33739,0.050736,100,1,15,4
21246,21853,0.31697,0.052082,100,1,15,5
21076,21680,0.31871,0.052201,100,1,15,6
21461,22036,0.31219,0.051187,100,1,15,7
21138,21733,0.32071,0.051757,100,1,15,8
21424,22007,0.31946,0.052275,100,1,15,9
2490.4,2500,0.23064,0.051082,100,1,1,0
2491,2500,0.2357,0.051028,100,1,1,1
2493.4,2500,0.23596,0.052179,100,1,1,2
2490.3,2500,0.23128,0.050654,100,1,1,3
2489.2,2500,0.23123,0.051023,100,1,1,4
2489.1,2500,0.23073,0.051026,100,1,1,5
2492.7,2500,0.23347,0.051648,100,1,1,6
2490,2500,0.23288,0.050857,100,1,1,7
2492,2500,0.23139,0.051336,100,1,1,8
2493.5,2500,0.23079,0.051806,100,1,1,9
28278,29045,0.32918,0.051501,100,1,20,0
27578,28397,0.31798,0.056412,100,1,20,1
27786,28573,0.31584,0.051168,100,1,20,2
27829,28631,0.32469,0.051205,100,1,20,3
27837,28594,0.3198,0.051157,100,1,20,4
27790,28540,0.31964,0.051167,100,1,20,5
27643,28438,0.32631,0.051413,100,1,20,6
28264,29021,0.32106,0.051636,100,1,20,7
28262,29013,0.34789,0.05157,100,1,20,8
28153,28917,0.3219,0.051154,100,1,20,9
34412,35367,0.31748,0.051206,100,1,25,0
34689,35612,0.32051,0.051082,100,1,25,1
34485,35441,0.31994,0.051173,100,1,25,2
34225,35196,0.3221,0.051723,100,1,25,3
34676,35650,0.32521,0.050996,100,1,25,4
35230,36162,0.32079,0.050858,100,1,25,5
33686,34706,0.32247,0.050833,100,1,25,6
34454,35361,0.33027,0.051123,100,1,25,7
34331,35306,0.3209,0.052096,100,1,25,8
34132,35128,0.33917,0.051494,100,1,25,9
41117,42260,0.32577,0.051139,100,1,30,0
41573,42768,0.32267,0.05106,100,1,30,1
41104,42234,0.32367,0.050505,100,1,30,2
41197,42345,0.34064,0.051554,100,1,30,3
40965,42087,0.323,0.050985,100,1,30,4
41185,42440,0.32383,0.051765,100,1,30,5
40421,41665,0.33152,0.051073,100,1,30,6
41687,42777,0.30302,0.051485,100,1,30,7
40971,42156,0.32014,0.051077,100,1,30,8
41526,42622,0.32491,0.051751,100,1,30,9
47976,49255,0.32154,0.051838,100,1,35,0
48153,49492,0.32372,0.050852,100,1,35,1
47890,49293,0.34005,0.051676,100,1,35,2
48269,49591,0.32404,0.052182,100,1,35,3
48032,49335,0.34336,0.051352,100,1,35,4
47745,49068,0.3236,0.051501,100,1,35,5
47412,48782,0.3268,0.051079,100,1,35,6
48043,49300,0.35199,0.050491,100,1,35,7
47920,49239,0.32596,0.051072,100,1,35,8
47708,48977,0.32626,0.051261,100,1,35,9
55243,56804,0.32896,0.051523,100,1,40,0
54475,55988,0.32049,0.052119,100,1,40,1
54917,56500,0.32338,0.052255,100,1,40,2
54398,55911,0.34438,0.050848,100,1,40,3
54404,56008,0.32492,0.052199,100,1,40,4
55017,56585,0.32815,0.050998,100,1,40,5
54464,55998,0.32474,0.051506,100,1,40,6
54901,56479,0.32416,0.050877,100,1,40,7
55014,56548,0.33391,0.052655,100,1,40,8
54141,55671,0.32749,0.051672,100,1,40,9
8008.1,8189.7,0.33313,0.051607,100,1,5,0
7849.1,8044.5,0.32549,0.051186,100,1,5,1
7958.6,8148,0.34306,0.051167,100,1,5,2
7878,8083,0.33426,0.053007,100,1,5,3
7885.6,8089.7,0.32376,0.056656,100,1,5,4
7991.2,8192.1,0.33156,0.051682,100,1,5,5
7892.6,8097.6,0.37039,0.078523,100,1,5,6
7861,8048.2,0.33477,0.053037,100,1,5,7
8005.9,8194.9,0.33934,0.052014,100,1,5,8
7953.1,8151.3,0.33079,0.053703,100,1,5,9
88.14,92.697,0.25868,0.0072954,10,0.5,10,0
86.65,91.587,0.032889,0.007061,10,0.5,10,1
75.82,80.546,0.02981,0.0069171,10,0.5,10,2
83.08,89.496,0.02784,0.0069951,10,0.5,10,3
107.15,114.64,0.025738,0.0069502,10,0.5,10,4
97.14,105,0.027021,0.0070659,10,0.5,10,5
113,113,0.02585,0.0069105,10,0.5,10,6
90.35,97.379,0.026366,0.0069869,10,0.5,10,7
97.16,101.69,0.027203,0.0069026,10,0.5,10,8
74.61,80.603,0.029421,0.0071207,10,0.5,10,9
111.49,122.6,0.02737,0.007108,10,0.5,15,0
134.93,140.43,0.029568,0.0072201,10,0.5,15,1
128.27,140.41,0.026995,0.0072797,10,0.5,15,2
144.79,155.09,0.027486,0.0072866,10,0.5,15,3
92.04,98.116,0.02811,0.0072929,10,0.5,15,4
136.06,144.47,0.028751,0.0070613,10,0.5,15,5
164.61,176.89,0.031691,0.0070177,10,0.5,15,6
133.53,142.05,0.030392,0.0069409,10,0.5,15,7
124.54,135.04,0.028609,0.0069388,10,0.5,15,8
144.97,152.37,0.029577,0.0071002,10,0.5,15,9
16.3,17.168,0.031132,0.0071821,10,0.5,1,0
16.23,17.099,0.027621,0.0069632,10,0.5,1,1
15.51,16.567,0.030618,0.0068945,10,0.5,1,2
18.05,19.196,0.028584,0.0068812,10,0.5,1,3
16.6,17.186,0.029118,0.0069842,10,0.5,1,4
16.09,17.33,0.0317,0.0069135,10,0.5,1,5
15.25,16.119,0.030652,0.0069677,10,0.5,1,6
13.55,14.439,0.027765,0.0071077,10,0.5,1,7
16.15,17.333,0.028118,0.0069342,10,0.5,1,8
17.07,18.051,0.028035,0.0071008,10,0.5,1,9
127,127,0.027039,0.0068276,10,0.5,20,0
138,138,0.028573,0.006915,10,0.5,20,1
153.5,164.16,0.025502,0.0069963,10,0.5,20,2
231.07,244.53,0.026329,0.006915,10,0.5,20,3
243.21,258.52,0.028499,0.0069635,10,0.5,20,4
182.42,194.56,0.033397,0.0070574,10,0.5,20,5
189.69,200.12,0.027818,0.0069111,10,0.5,20,6
208.79,213.09,0.031243,0.0069068,10,0.5,20,7
213.54,225.55,0.026353,0.0070391,10,0.5,20,8
284.05,299.14,0.02848,0.0070321,10,0.5,20,9
272,296.32,0.027122,0.0070427,10,0.5,25,0
147.2,155.35,0.028856,0.0070589,10,0.5,25,1
222.96,237.42,0.029852,0.0069327,10,0.5,25,2
200.63,219.71,0.026825,0.0071137,10,0.5,25,3
215.1,232.33,0.024254,0.0070122,10,0.5,25,4
272.62,293.02,0.029132,0.0070231,10,0.5,25,5
110,110,0.030982,0.0069264,10,0.5,25,6
302.36,320.24,0.028088,0.0069108,10,0.5,25,7
287.04,308.9,0.026688,0.0072152,10,0.5,25,8
195.33,208.88,0.02904,0.0070927,10,0.5,25,9
277.54,296.81,0.025409,0.0068017,10,0.5,30,0
246.87,270.11,0.030059,0.0071689,10,0.5,30,1
291.05,307.65,0.027657,0.0070731,10,0.5,30,2
262.22,279.35,0.025836,0.0069882,10,0.5,30,3
206.95,218.7,0.024892,0.007383,10,0.5,30,4
282.08,304.72,0.028672,0.0071153,10,0.5,30,5
239.75,258.74,0.030814,0.0072294,10,0.5,30,6
274.58,291.76,0.02575,0.0071101,10,0.5,30,7
276.36,298.6,0.025984,0.0070764,10,0.5,30,8
187,202.1,0.02575,0.0069767,10,0.5,30,9
422.98,440.36,0.031021,0.0071469,10,0.5,35,0
334.13,358.94,0.026197,0.0069526,10,0.5,35,1
384.48,402.88,0.026779,0.0070761,10,0.5,35,2
323.02,339.23,0.02985,0.0069963,10,0.5,35,3
